MSZoning,LotArea,Street,Neighborhood,YearBuilt,OverallCond,ExterQual,GrLivArea,FullBath,GarageArea,BsmtCond,FireplaceQu,Electrical,LotFrontage,KitchenQual,PavedDrive,MSZoning_mean,Neighborhood_mean,OverallCond_mean,BsmtCond_mean,FireplaceQu_mean,Electrical_mean,ExterQual_Gd_dummy0,ExterQual_TA_dummy1,ExterQual_Ex_dummy2,ExterQual_Fa_dummy3,FullBath_2_dummy0,FullBath_1_dummy1,FullBath_3_dummy2,FullBath_0_dummy3,KitchenQual_Gd_dummy0,KitchenQual_TA_dummy1,KitchenQual_Ex_dummy2,KitchenQual_Fa_dummy3,PavedDrive_Y_dummy0,PavedDrive_N_dummy1,PavedDrive_P_dummy2
FV,8125,Pave,Somerst,2005,5,Gd,1716,2,615.0,TA,,SBrkr,65.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,7733,Pave,SawyerW,2005,5,TA,1142,1,0.0,TA,,SBrkr,74.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
RL,11024,Pave,SawyerW,2005,5,Gd,1400,2,612.0,TA,,SBrkr,91.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,13072,Pave,SawyerW,2005,5,TA,1131,1,0.0,TA,,SBrkr,63.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
RL,7800,Pave,SawyerW,2005,5,Gd,1686,2,462.0,TA,,SBrkr,65.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,7632,Pave,SawyerW,2005,5,Gd,1585,2,449.0,TA,,SBrkr,74.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,8304,Pave,SawyerW,1997,5,TA,1837,2,688.0,TA,,SBrkr,70.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,9370,Pave,SawyerW,1992,5,Gd,1731,2,462.0,TA,,SBrkr,70.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,7175,Pave,SawyerW,1990,5,Gd,1398,2,542.0,TA,,SBrkr,50.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,7175,Pave,SawyerW,1991,5,Gd,1217,2,484.0,TA,,SBrkr,50.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,9019,Pave,SawyerW,1994,5,TA,1320,2,472.0,TA,,SBrkr,,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,9100,Pave,Sawyer,1962,4,TA,988,1,624.0,TA,,SBrkr,70.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RM,8927,Pave,Sawyer,1977,6,TA,1654,2,528.0,,,SBrkr,68.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,9240,Pave,Sawyer,1962,6,TA,1211,1,576.0,TA,TA,SBrkr,,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,9308,Pave,Sawyer,1965,5,TA,984,1,310.0,TA,,SBrkr,,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,8450,Pave,Sawyer,1968,6,TA,909,1,294.0,TA,,SBrkr,65.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,8638,Pave,Sawyer,1963,6,TA,925,1,484.0,TA,,SBrkr,,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,13052,Pave,Sawyer,1965,6,TA,1024,1,308.0,TA,,SBrkr,,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,8020,Pave,Sawyer,1964,6,TA,912,1,0.0,TA,,SBrkr,,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,8789,Pave,Sawyer,1967,6,TA,941,1,288.0,TA,Po,SBrkr,,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,14330,Pave,Veenker,1974,4,Gd,2646,2,550.0,TA,TA,SBrkr,100.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,11025,Pave,NoRidge,1992,5,Gd,2826,2,888.0,TA,TA,SBrkr,105.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
FV,3628,Pave,Somerst,2004,5,Gd,1143,1,588.0,TA,Gd,SBrkr,34.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
FV,2544,Pave,Somerst,2005,5,Gd,1223,2,480.0,TA,,SBrkr,24.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
FV,2998,Pave,Somerst,2000,5,Gd,1524,2,440.0,TA,,SBrkr,,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
FV,4447,Pave,Somerst,2003,5,Gd,1080,2,496.0,TA,,SBrkr,,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
FV,8314,Pave,Somerst,1997,5,Gd,1694,2,434.0,TA,TA,SBrkr,114.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
FV,7180,Pave,Somerst,2001,5,Gd,1568,2,564.0,TA,TA,SBrkr,60.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,13110,Pave,NWAmes,1972,6,TA,1193,2,501.0,TA,,SBrkr,79.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,10140,Pave,NWAmes,1967,6,TA,1334,2,477.0,TA,,SBrkr,78.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,9600,Pave,NAmes,1968,5,TA,1051,1,504.0,TA,,SBrkr,80.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,8640,Pave,NAmes,1968,5,TA,1770,1,530.0,Fa,,SBrkr,72.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,9360,Pave,NAmes,1968,7,TA,976,1,504.0,TA,Fa,SBrkr,78.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
RL,8400,Pave,NAmes,1968,6,TA,898,1,326.0,TA,,SBrkr,70.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,9759,Pave,NAmes,1966,5,TA,1051,1,264.0,TA,,SBrkr,,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,9600,Pave,NAmes,1967,7,TA,1141,1,568.0,TA,,SBrkr,80.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,8800,Pave,NAmes,1965,7,TA,1565,2,299.0,TA,TA,SBrkr,80.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,10368,Pave,NAmes,1964,6,TA,1488,1,430.0,TA,Gd,SBrkr,,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,9350,Pave,NAmes,1964,6,TA,1440,1,480.0,TA,Po,SBrkr,85.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,10800,Pave,NAmes,1960,7,TA,1248,1,286.0,TA,,SBrkr,80.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,8550,Pave,NAmes,1934,8,TA,816,1,240.0,TA,Fa,SBrkr,60.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,9724,Pave,NAmes,1947,7,TA,1043,1,273.0,TA,Gd,SBrkr,68.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,9600,Pave,NAmes,1961,6,TA,1433,1,441.0,TA,Gd,SBrkr,80.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,10858,Pave,NAmes,1952,6,TA,1624,1,240.0,TA,Gd,SBrkr,89.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,9600,Pave,NAmes,1951,5,TA,1216,1,280.0,TA,,FuseA,80.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,9462,Pave,NAmes,1949,6,TA,1728,1,234.0,TA,Gd,FuseA,79.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,9888,Pave,NAmes,1954,6,TA,936,1,240.0,TA,,FuseA,82.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,8917,Pave,NAmes,1967,5,TA,1584,2,506.0,TA,,SBrkr,,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,12700,Pave,NAmes,1964,5,TA,1246,1,441.0,TA,Gd,SBrkr,,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,9723,Pave,NAmes,1963,7,TA,1008,1,430.0,TA,,SBrkr,109.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,8400,Pave,NAmes,1957,5,TA,1364,1,331.0,TA,Gd,SBrkr,70.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,9610,Pave,NAmes,1958,6,TA,1336,1,488.0,TA,TA,FuseA,,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,10000,Pave,NAmes,1956,6,TA,1370,1,300.0,TA,TA,SBrkr,125.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,10152,Pave,NAmes,1956,6,TA,1124,1,353.0,TA,TA,SBrkr,72.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,8092,Pave,NAmes,1954,8,TA,1050,1,286.0,TA,,SBrkr,70.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
RL,12778,Pave,NAmes,1952,6,TA,1008,1,280.0,TA,,FuseA,66.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,10170,Pave,NAmes,1951,6,TA,1575,1,400.0,TA,Gd,SBrkr,75.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
RL,7700,Pave,NAmes,1956,7,TA,1145,1,684.0,TA,,FuseA,55.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,11050,Pave,NAmes,1956,5,TA,1005,1,319.0,TA,TA,SBrkr,65.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,13600,Pave,NAmes,1955,6,TA,1056,1,300.0,TA,,SBrkr,80.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,15428,Pave,NAmes,1951,6,TA,884,1,270.0,TA,,SBrkr,85.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,21299,Pave,NAmes,1941,5,Gd,2039,1,791.0,TA,Gd,SBrkr,118.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,13300,Pave,NAmes,1956,5,TA,1384,1,896.0,TA,,SBrkr,70.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,22136,Pave,OldTown,1925,5,TA,2640,2,1008.0,TA,Gd,SBrkr,94.0,TA,N,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
RL,7500,Pave,NAmes,1947,6,TA,1312,1,649.0,TA,,FuseA,50.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,10410,Pave,OldTown,1930,8,TA,713,1,371.0,TA,,SBrkr,60.0,Gd,N,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
RL,10914,Pave,NAmes,1929,3,TA,715,1,660.0,TA,,FuseP,60.0,TA,N,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
RL,7008,Pave,OldTown,1900,8,TA,720,1,280.0,Fa,,SBrkr,60.0,Fa,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
RL,7200,Pave,OldTown,1915,8,TA,1595,2,528.0,TA,Gd,SBrkr,60.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,10818,Pave,OldTown,1910,4,TA,1760,1,648.0,TA,TA,FuseA,60.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,10184,Pave,NAmes,1963,5,TA,1146,1,294.0,TA,Gd,SBrkr,83.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,9510,Pave,NAmes,1962,5,TA,1207,1,264.0,TA,,SBrkr,77.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,10800,Pave,NAmes,1961,6,TA,1773,2,418.0,TA,TA,SBrkr,80.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,11650,Pave,NAmes,1959,5,TA,1472,2,484.0,,Gd,FuseA,86.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
RL,18275,Pave,NAmes,1962,8,TA,2448,3,441.0,TA,Gd,SBrkr,,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
RL,12144,Pave,NAmes,1950,6,TA,1521,1,597.0,TA,,SBrkr,60.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
RL,8544,Pave,NAmes,1950,4,TA,1040,2,400.0,,,FuseF,60.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,8512,Pave,NAmes,1960,5,TA,1556,2,0.0,Fa,,SBrkr,75.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
RL,7000,Pave,NAmes,1961,4,TA,1150,1,288.0,TA,,SBrkr,70.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,7400,Pave,NAmes,1962,6,TA,1045,1,528.0,TA,,SBrkr,74.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,7000,Pave,NAmes,1962,6,TA,864,1,336.0,TA,,SBrkr,70.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RL,7000,Pave,NAmes,1962,5,TA,1025,1,0.0,TA,,SBrkr,70.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RM,9856,Pave,OldTown,1900,8,Gd,2014,2,624.0,TA,,FuseA,62.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
RM,9600,Pave,OldTown,1948,6,TA,1668,1,240.0,TA,,FuseA,60.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RM,5520,Pave,OldTown,1920,6,TA,1657,1,162.0,Fa,TA,SBrkr,60.0,Fa,N,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
RM,9600,Pave,OldTown,1900,8,TA,1416,1,400.0,TA,,SBrkr,60.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
RM,6451,Pave,OldTown,1900,7,TA,1428,1,576.0,TA,,SBrkr,58.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RM,3960,Pave,OldTown,1930,8,TA,1004,1,200.0,TA,Po,SBrkr,66.0,Gd,N,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
RM,7745,Pave,OldTown,1900,6,Gd,1951,2,576.0,TA,,SBrkr,56.0,Fa,P,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
RM,7741,Pave,OldTown,1924,5,TA,1032,1,280.0,Fa,,FuseA,56.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RM,5633,Pave,OldTown,1925,7,TA,844,1,216.0,Fa,,SBrkr,50.0,TA,N,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
RM,7200,Pave,OldTown,1950,5,TA,864,1,528.0,TA,,SBrkr,60.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RM,7614,Pave,OldTown,1905,5,TA,1376,1,216.0,Fa,,FuseA,42.0,TA,N,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
RM,6000,Pave,OldTown,1955,7,TA,960,1,576.0,TA,,FuseA,50.0,TA,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RM,6000,Pave,OldTown,1924,7,TA,1566,1,450.0,TA,,SBrkr,50.0,Gd,Y,191004.9947871416,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
RM,7830,Pave,OldTown,1921,5,TA,492,1,200.0,TA,,SBrkr,52.0,TA,N,191004.9947871416,145847.08,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
RM,9576,Pave,OldTown,1945,7,TA,1182,1,378.0,TA,,SBrkr,56.0,TA,Y,191004.9947871416,145847.08,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RM,5747,Pave,OldTown,1920,4,TA,840,1,250.0,TA,,SBrkr,48.0,Fa,N,191004.9947871416,145847.08,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
RM,6300,Pave,OldTown,1910,6,TA,2104,2,432.0,TA,,SBrkr,70.0,TA,P,191004.9947871416,145847.08,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
RM,5976,Pave,OldTown,1920,7,TA,1248,2,0.0,TA,,FuseA,33.0,TA,N,191004.9947871416,145847.08,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
RM,9750,Pave,OldTown,1958,5,TA,960,1,624.0,TA,,SBrkr,65.0,TA,Y,191004.9947871416,145847.08,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
C (all),4761,Pave,IDOTRR,1918,3,Fa,1020,1,0.0,Fa,,FuseP,63.0,Fa,N,191004.9947871416,145847.08,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
RL,11737,Pave,BrkSide,1924,7,TA,1827,1,240.0,TA,Gd,SBrkr,69.0,TA,Y,191004.9947871416,145847.08,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
RM,6120,Pave,BrkSide,1930,5,Gd,1162,1,258.0,TA,,SBrkr,51.0,TA,Y,191004.9947871416,145847.08,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
RM,6120,Pave,BrkSide,1930,7,TA,1324,1,180.0,TA,,SBrkr,51.0,Gd,Y,191004.9947871416,145847.08,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
RL,11672,Pave,BrkSide,1925,5,TA,816,1,210.0,TA,,FuseA,50.0,TA,N,191004.9947871416,145847.08,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
