MSZoning,LotArea,Street,Neighborhood,YearBuilt,OverallCond,ExterQual,GrLivArea,FullBath,GarageArea,BsmtCond,FireplaceQu,Electrical,LotFrontage,KitchenQual,PavedDrive,SalePrice,MSZoning_mean,Neighborhood_mean,OverallCond_mean,BsmtCond_mean,FireplaceQu_mean,Electrical_mean,ExterQual_Gd_dummy0,ExterQual_TA_dummy1,ExterQual_Ex_dummy2,ExterQual_Fa_dummy3,FullBath_2_dummy0,FullBath_1_dummy1,FullBath_3_dummy2,FullBath_0_dummy3,KitchenQual_Gd_dummy0,KitchenQual_TA_dummy1,KitchenQual_Ex_dummy2,KitchenQual_Fa_dummy3,PavedDrive_Y_dummy0,PavedDrive_N_dummy1,PavedDrive_P_dummy2,LotFrontage_imp
FV,4017,Pave,Somerst,2006,5,Gd,1250,2,625,TA,NA,SBrkr,35.0,Gd,Y,171900,214014.06153846154,225379.83720930232,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,35.0
RL,18030,Pave,ClearCr,1946,6,TA,3086,3,0,TA,Gd,SBrkr,138.0,Ex,Y,200500,191004.99478714162,212565.42857142858,153961.59126984127,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,138.0
RL,16560,Pave,Crawfor,1932,8,TA,2345,2,360,TA,Gd,SBrkr,80.0,TA,Y,239000,191004.99478714162,210624.72549019608,155651.73611111112,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,80.0
RL,10678,Pave,NoRidge,1992,5,Gd,2872,2,541,TA,TA,SBrkr,85.0,Gd,Y,285000,191004.99478714162,335295.31707317074,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,85.0
RL,6951,Pave,Mitchel,1984,5,TA,923,1,264,TA,NA,SBrkr,37.0,TA,Y,119500,191004.99478714162,156270.1224489796,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,37.0
RM,3950,Pave,OldTown,1926,8,TA,1224,1,210,TA,NA,SBrkr,,TA,N,115000,126316.83027522935,128225.30088495575,155651.73611111112,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,60.5
RL,7681,Pave,Crawfor,1921,6,TA,1343,1,186,TA,Gd,SBrkr,54.0,TA,Y,154900,191004.99478714162,210624.72549019608,153961.59126984127,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,54.0
RL,8335,Pave,Edwards,1954,5,TA,1124,1,0,NA,Gd,SBrkr,77.0,TA,N,93000,191004.99478714162,128219.7,203146.91473812424,105652.8918918919,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,77.0
RL,11170,Pave,Timber,1990,5,TA,2514,2,693,TA,NA,SBrkr,,TA,Y,250000,191004.99478714162,242247.44736842104,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,60.5
RM,5587,Pave,Crawfor,2008,5,Ex,1652,2,482,TA,Gd,SBrkr,64.0,Gd,Y,392500,126316.83027522935,210624.72549019608,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,64.0
RL,15623,Pave,NoRidge,1996,5,Gd,4476,3,813,TA,TA,SBrkr,160.0,Ex,Y,745000,191004.99478714162,335295.31707317074,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,160.0
RL,10800,Pave,OldTown,1920,6,TA,1130,1,720,TA,Gd,SBrkr,60.0,TA,Y,120000,191004.99478714162,128225.30088495575,153961.59126984127,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.0
RL,35133,Grvl,Timber,1963,4,TA,1572,1,995,TA,TA,SBrkr,50.0,TA,Y,186700,191004.99478714162,242247.44736842104,120438.43859649122,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,50.0
RL,9738,Pave,Edwards,1924,7,TA,1221,1,392,TA,NA,SBrkr,60.0,TA,Y,104900,191004.99478714162,128219.7,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.0
RL,10615,Pave,OldTown,1900,5,TA,1699,2,420,TA,NA,SBrkr,107.0,TA,Y,95000,191004.99478714162,128225.30088495575,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,107.0
RL,12461,Pave,NoRidge,1994,5,Gd,1624,2,757,TA,Fa,SBrkr,89.0,Gd,Y,262000,191004.99478714162,335295.31707317074,203146.91473812424,183632.6209000763,167298.48484848486,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,89.0
RL,8935,Pave,CollgCr,2002,5,Gd,1660,2,493,TA,NA,SBrkr,68.0,Gd,Y,195000,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,68.0
RL,7500,Pave,Gilbert,1999,5,TA,1804,2,442,TA,TA,SBrkr,60.0,Gd,Y,189000,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,60.0
RL,32463,Pave,Mitchel,1961,4,TA,1622,1,1356,TA,TA,SBrkr,,TA,Y,168000,191004.99478714162,156270.1224489796,120438.43859649122,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
FV,2645,Pave,Somerst,1999,5,Gd,1441,2,492,TA,NA,SBrkr,24.0,Gd,Y,174000,214014.06153846154,225379.83720930232,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,24.0
RM,9600,Pave,OldTown,1925,8,TA,1472,1,250,TA,NA,SBrkr,60.0,Gd,P,125000,126316.83027522935,128225.30088495575,155651.73611111112,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,60.0
RM,4500,Pave,Mitchel,1999,5,TA,1224,2,402,TA,NA,SBrkr,,TA,Y,165000,126316.83027522935,156270.1224489796,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,60.5
RL,9364,Pave,Sawyer,1969,7,TA,1352,1,299,TA,NA,SBrkr,80.0,TA,Y,158000,191004.99478714162,136793.13513513515,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,80.0
RL,8029,Pave,Gilbert,2005,5,TA,1456,2,400,TA,NA,SBrkr,51.0,Gd,Y,176000,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,51.0
RL,14054,Pave,Gilbert,2006,5,Gd,1863,2,660,TA,Gd,SBrkr,58.0,Gd,Y,219210,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,58.0
RM,8850,Pave,OldTown,1916,6,TA,1690,1,225,TA,Gd,SBrkr,65.0,TA,Y,144000,126316.83027522935,128225.30088495575,153961.59126984127,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,65.0
RL,9100,Pave,CollgCr,2001,5,Gd,1212,2,573,TA,NA,SBrkr,70.0,Gd,Y,178000,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,70.0
RL,11235,Pave,Sawyer,1963,5,TA,1382,1,459,TA,Po,SBrkr,75.0,TA,Y,148000,191004.99478714162,136793.13513513515,203146.91473812424,183632.6209000763,129764.15,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,75.0
RL,9353,Pave,NAmes,1970,5,TA,864,1,280,TA,NA,SBrkr,71.0,TA,Y,116050,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,71.0
RL,10400,Pave,CollgCr,1998,5,TA,1779,2,546,TA,NA,SBrkr,80.0,Gd,Y,197900,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,80.0
RM,6000,Pave,BrkSide,1925,8,TA,1348,1,216,TA,Fa,SBrkr,50.0,TA,N,117000,126316.83027522935,124834.05172413793,155651.73611111112,183632.6209000763,167298.48484848486,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,50.0
RL,9750,Pave,CollgCr,2000,5,Gd,1630,2,451,TA,TA,SBrkr,75.0,Gd,Y,213000,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,75.0
RL,10140,Pave,NWAmes,1975,6,TA,1074,1,495,TA,NA,SBrkr,78.0,TA,Y,153500,191004.99478714162,189050.0684931507,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,78.0
RL,14684,Pave,SawyerW,1990,7,Gd,2196,2,701,TA,TA,SBrkr,90.0,Gd,Y,271900,191004.99478714162,186555.7966101695,158145.48780487804,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,90.0
RH,8900,Pave,SawyerW,1966,4,TA,1056,1,384,TA,NA,SBrkr,,TA,Y,107000,131558.375,186555.7966101695,120438.43859649122,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RL,9135,Pave,CollgCr,2003,5,Gd,1700,2,544,TA,NA,SBrkr,70.0,Gd,Y,200000,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,70.0
RL,7763,Pave,NAmes,1962,7,TA,1283,1,506,TA,NA,SBrkr,70.0,TA,Y,140000,191004.99478714162,145847.08,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,70.0
RL,10182,Pave,Somerst,2006,5,Gd,1660,2,500,TA,Gd,SBrkr,85.0,Gd,Y,290000,191004.99478714162,225379.83720930232,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,85.0
RL,11218,Pave,SawyerW,1992,5,Gd,1845,2,462,TA,TA,SBrkr,70.0,Gd,Y,189000,191004.99478714162,186555.7966101695,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,70.0
RL,12134,Pave,Gilbert,1988,7,Gd,1752,2,492,TA,NA,SBrkr,152.0,TA,Y,164000,191004.99478714162,192854.50632911394,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,152.0
RL,9340,Pave,Edwards,1941,6,TA,672,1,234,TA,NA,SBrkr,50.0,TA,N,113000,191004.99478714162,128219.7,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,50.0
RL,10246,Pave,Sawyer,1965,9,TA,960,0,364,Gd,NA,SBrkr,,TA,Y,145000,191004.99478714162,136793.13513513515,216004.54545454544,213599.9076923077,141331.48260869566,186825.1131934033,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,60.5
RL,10205,Pave,NAmes,1962,5,TA,999,1,300,TA,NA,SBrkr,69.0,TA,Y,134500,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,69.0
RL,7094,Pave,Sawyer,1966,5,TA,894,1,384,TA,NA,SBrkr,99.0,TA,Y,125000,191004.99478714162,136793.13513513515,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,99.0
RM,8930,Pave,Sawyer,1978,5,TA,1902,2,539,NA,NA,SBrkr,68.0,TA,Y,112000,126316.83027522935,136793.13513513515,203146.91473812424,105652.8918918919,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,68.0
FV,8640,Pave,Somerst,2009,5,Gd,1314,2,552,TA,NA,SBrkr,72.0,Gd,Y,229456,214014.06153846154,225379.83720930232,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,72.0
RM,6240,Pave,BrkSide,1947,5,TA,912,1,0,NA,NA,SBrkr,52.0,TA,N,80500,126316.83027522935,124834.05172413793,203146.91473812424,105652.8918918919,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,52.0
RM,1680,Pave,BrDale,1971,5,TA,1218,1,0,TA,NA,SBrkr,21.0,TA,N,91500,126316.83027522935,104493.75,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,21.0
RL,7800,Pave,NAmes,1964,5,TA,912,1,288,TA,NA,SBrkr,66.0,TA,Y,115000,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,66.0
RL,8250,Pave,Sawyer,1968,5,TA,1211,1,322,TA,TA,SBrkr,55.0,TA,Y,134000,191004.99478714162,136793.13513513515,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,55.0
RL,10496,Pave,NAmes,1949,6,TA,1846,2,315,TA,Gd,SBrkr,78.0,TA,Y,143000,191004.99478714162,145847.08,153961.59126984127,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,78.0
RL,10680,Pave,NAmes,1951,3,TA,2136,2,528,Fa,NA,FuseA,89.0,TA,Y,137900,191004.99478714162,145847.08,101929.4,121809.53333333334,141331.48260869566,122196.89361702128,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,89.0
RL,15384,Pave,Gilbert,2004,5,Gd,1490,2,388,TA,Gd,SBrkr,60.0,Gd,Y,184000,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,60.0
RL,10482,Pave,NAmes,1958,8,TA,1138,1,264,TA,NA,SBrkr,65.0,TA,Y,145000,191004.99478714162,145847.08,155651.73611111112,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,65.0
RL,14598,Pave,Somerst,2007,5,Gd,1933,2,668,TA,Gd,SBrkr,86.0,Gd,Y,214000,191004.99478714162,225379.83720930232,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,86.0
RL,8872,Pave,NAmes,1965,8,TA,912,1,576,TA,NA,SBrkr,72.0,Gd,Y,147000,191004.99478714162,145847.08,155651.73611111112,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,72.0
RL,8769,Pave,NridgHt,2008,5,Ex,1702,1,1052,TA,Gd,SBrkr,65.0,Ex,Y,367294,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,65.0
RL,7910,Pave,NAmes,1960,5,TA,1507,2,404,TA,NA,SBrkr,70.0,TA,Y,127000,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,70.0
RL,18890,Pave,Sawyer,1977,5,TA,2620,2,600,TA,TA,SBrkr,,TA,N,190000,191004.99478714162,136793.13513513515,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,60.5
RL,7728,Pave,NAmes,1962,6,TA,1190,1,540,TA,NA,SBrkr,70.0,TA,Y,132500,191004.99478714162,145847.08,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,70.0
RL,9842,Pave,NAmes,1962,5,TA,1224,2,462,NA,NA,SBrkr,70.0,TA,Y,101800,191004.99478714162,145847.08,203146.91473812424,105652.8918918919,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,70.0
RL,12160,Pave,NAmes,1959,5,TA,1188,1,531,TA,NA,SBrkr,,TA,Y,142000,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RH,8525,Pave,SWISU,1911,6,TA,1964,1,0,TA,NA,FuseA,55.0,TA,N,130000,131558.375,142591.36,153961.59126984127,183632.6209000763,141331.48260869566,122196.89361702128,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,55.0
RL,13132,Pave,Crawfor,1914,5,TA,1784,1,180,TA,NA,FuseF,96.0,TA,N,138887,191004.99478714162,210624.72549019608,203146.91473812424,183632.6209000763,141331.48260869566,107675.44444444444,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,96.0
RL,2628,Pave,NridgHt,2003,5,Gd,1626,2,474,TA,NA,SBrkr,36.0,Gd,Y,175500,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,36.0
RL,12393,Pave,CollgCr,2004,5,Gd,1948,2,434,TA,Gd,SBrkr,41.0,Gd,Y,195000,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,41.0
RL,13072,Pave,SawyerW,2005,5,Gd,1141,1,484,TA,NA,SBrkr,63.0,TA,Y,142500,191004.99478714162,186555.7966101695,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,63.0
RL,9037,Pave,Timber,2006,5,Gd,1484,2,472,TA,Gd,SBrkr,64.0,Ex,Y,265900,191004.99478714162,242247.44736842104,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,64.0
RL,8158,Pave,CollgCr,2003,5,Gd,1768,2,543,TA,NA,SBrkr,65.0,Gd,Y,224900,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,65.0
RL,9849,Pave,Somerst,2007,6,Gd,1689,2,954,TA,NA,SBrkr,83.0,Gd,Y,248328,191004.99478714162,225379.83720930232,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,83.0
RL,10625,Pave,NWAmes,1974,6,TA,1173,2,528,TA,TA,SBrkr,85.0,Gd,Y,170000,191004.99478714162,189050.0684931507,153961.59126984127,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,85.0
RL,13891,Pave,NridgHt,2006,5,Ex,2076,2,850,Gd,Gd,SBrkr,107.0,Ex,Y,465000,191004.99478714162,316270.6233766234,203146.91473812424,213599.9076923077,226351.41578947369,186825.1131934033,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,107.0
RL,11435,Pave,Crawfor,1929,7,TA,1517,1,400,TA,Gd,SBrkr,,Gd,Y,230000,191004.99478714162,210624.72549019608,158145.48780487804,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,60.5
RL,12090,Pave,NWAmes,1984,7,TA,1868,3,477,TA,TA,SBrkr,78.0,TA,Y,178000,191004.99478714162,189050.0684931507,158145.48780487804,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,78.0
FV,8125,Pave,Somerst,2005,5,Gd,1553,2,615,TA,NA,SBrkr,65.0,Gd,Y,186500,214014.06153846154,225379.83720930232,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,65.0
RL,12328,Pave,Mitchel,1976,5,TA,1034,1,888,TA,NA,SBrkr,,TA,Y,169900,191004.99478714162,156270.1224489796,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RM,9600,Pave,OldTown,1917,5,TA,2058,1,396,TA,Gd,SBrkr,60.0,TA,P,129500,126316.83027522935,128225.30088495575,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,60.0
RL,7200,Pave,NAmes,1950,7,TA,988,1,276,TA,NA,SBrkr,60.0,TA,Y,119000,191004.99478714162,145847.08,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.0
RL,11160,Pave,NAmes,1968,5,Gd,2110,2,522,TA,TA,SBrkr,93.0,Ex,Y,244000,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,93.0
RL,3136,Pave,NridgHt,2003,5,Gd,1405,2,478,TA,Gd,SBrkr,,Gd,Y,171750,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,9858,Pave,Mitchel,1968,6,TA,874,1,288,TA,NA,SBrkr,62.0,TA,Y,130000,191004.99478714162,156270.1224489796,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,62.0
RL,17542,Pave,Veenker,1974,7,Gd,2167,2,518,TA,Gd,SBrkr,,Gd,Y,294000,191004.99478714162,238772.72727272726,158145.48780487804,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,6931,Pave,Edwards,2003,5,Gd,1656,2,397,TA,Gd,SBrkr,60.0,Gd,Y,165400,191004.99478714162,128219.7,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,60.0
RM,6240,Pave,BrkSide,1931,6,TA,1367,1,560,Fa,Gd,FuseA,52.0,TA,Y,127500,126316.83027522935,124834.05172413793,153961.59126984127,121809.53333333334,226351.41578947369,122196.89361702128,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,52.0
RL,14303,Pave,NoRidge,1994,5,Gd,1987,2,691,TA,TA,SBrkr,91.0,Gd,Y,301500,191004.99478714162,335295.31707317074,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,91.0
RL,4060,Pave,Edwards,1922,8,TA,864,1,0,TA,NA,SBrkr,56.0,TA,Y,99900,191004.99478714162,128219.7,155651.73611111112,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,56.0
RL,9587,Pave,Gilbert,2005,5,Gd,1166,2,400,TA,NA,SBrkr,59.0,Gd,Y,190000,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,59.0
RL,9750,Pave,NAmes,1969,8,TA,1054,1,460,TA,NA,SBrkr,65.0,TA,Y,151000,191004.99478714162,145847.08,155651.73611111112,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,65.0
RL,24682,Pave,Gilbert,1999,5,TA,1675,2,502,TA,TA,SBrkr,,TA,Y,181000,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,60.5
RL,9600,Pave,NAmes,1956,6,TA,1050,1,338,TA,NA,SBrkr,80.0,TA,Y,128900,191004.99478714162,145847.08,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,80.0
RL,11250,Pave,ClearCr,1957,5,TA,1788,1,304,TA,TA,FuseA,,TA,Y,161500,191004.99478714162,212565.42857142858,203146.91473812424,183632.6209000763,205723.48881789137,122196.89361702128,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RL,13515,Pave,BrkSide,1919,6,TA,1824,1,520,TA,Gd,FuseA,60.0,TA,N,180500,191004.99478714162,124834.05172413793,153961.59126984127,183632.6209000763,226351.41578947369,122196.89361702128,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,60.0
RH,4060,Pave,NAmes,1998,5,Gd,1337,2,511,TA,NA,SBrkr,34.0,Gd,Y,181000,131558.375,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,34.0
FV,3735,Pave,Somerst,1999,5,Gd,1452,2,506,TA,NA,SBrkr,35.0,Gd,Y,183900,214014.06153846154,225379.83720930232,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,35.0
RM,10120,Pave,OldTown,1910,4,Fa,1889,1,308,TA,Gd,FuseF,60.0,TA,N,122000,126316.83027522935,128225.30088495575,120438.43859649122,183632.6209000763,226351.41578947369,107675.44444444444,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,60.0
RL,13214,Pave,Timber,2008,5,Ex,2018,2,746,TA,Gd,SBrkr,89.0,Ex,Y,378500,191004.99478714162,242247.44736842104,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,89.0
RL,14100,Pave,Crawfor,1935,9,TA,3447,3,1014,TA,Gd,SBrkr,,Gd,Y,381000,191004.99478714162,210624.72549019608,216004.54545454544,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,60.5
RL,11344,Pave,NAmes,1958,5,TA,1524,1,315,TA,NA,FuseA,78.0,TA,Y,144000,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,122196.89361702128,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,78.0
RL,23595,Pave,ClearCr,1979,6,Gd,1524,0,586,TA,TA,SBrkr,,Gd,Y,260000,191004.99478714162,212565.42857142858,153961.59126984127,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,60.5
